sfid|dt_rif|juridical_form|dossier_type|application_source|credimi_industry|region|zone|revenues|pfn_ebitda|pn|ebitda|target|score_accounting|score_identity|score_trend|slope_ebit|slope_fondi|slope_ebitda|slope_fatturato|slope_liquidita|slope_al_accordato_operativo_sistema|slope_al_utilizzo_sistema|slope_al_sconfino_sistema|slope_scad_accordato_operativo_sistema|slope_scad_utilizzo_sistema|slope_scad_sconfino_sistema|slope_rev_accordato_operativo_sistema|slope_rev_utilizzo_sistema|slope_rev_sconfino_sistema|gender
a1Q7R00000eiMb8UAE|2021-08-20|DI|C|D|TRANSPORTATION_SERVICES|EMILIA-ROMAGNA|N-E|||||0.0|-0.16153779354770337|-1.937947363|-1.6|1.9714475458764076|-2.213859244610679|17.034833102358135|137.7359842165282|5.141807225165394|-0.9616823762931049|-1.2216496139404938|-4.683088916185748|-10.719478921940352|-7.715600150518383|-20.49029139182693|9.27159406738495|-10.381545472675958|-14.98994236332996|F
a1Q2X00000ZEWhRUAX|2020-05-18|DI|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.9142085599999998|0.1|-5.812301566543003|7.932383755450434|16.591092436446132|126.46992989965709|15.008891805670434|-8.517657961827666|-4.700222402041683|-11.897419138272413|-2.571239587048706|-9.507632737931146|-16.691507241737167|-8.30717862750742|-0.6572950610669434|8.852845998496448|M
a1Q2X00000ZEYSdUAP|2020-05-13|DI|L|P|CONSTRUCTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.188289526|-0.9|4.150167287848029|-1.7462780610097708|14.221209356176654|147.81914966167813|14.0039283760517|-7.427649166657781|-3.205880322906925|6.072096180409834|-9.939844257751712|9.83280910644868|8.264730811853346|6.81206553612859|21.055973428222384|-4.610936829028586|F
a1Q7R00000eiemPUAQ|2021-10-27|SU|F|D|SERVICES|LOMBARDIA|N-W|166.0|-1.684|44.0|19.0|0.0|-8.474629044514481|-1.974121801|-1.6|6.537472108604401|0.13844076086766766|7.567757440570023|134.47521573716327|15.0416501395731|-8.598724167876291|2.001144096415271|2.2284597686573298|-0.6336369579084423|8.937902166463726|3.895043576296497|2.6165177783981766|-16.971858874287417|-0.99427676321519|M
a1Q7R00000eicAEUAY|2021-10-21|SR|F|D|METALLURGY_AND_STEEL_PRODUCTS|LOMBARDIA|N-W|593.0|-2.016|55.0|63.0|0.0|-1.5280090851460604|-1.748157953|0.1|-10.0|-1.5|4.5|-938.0|-28.0|-6.930697384292527|-0.5836746212867849|5.731596381670042|5.622400776145008|1.570245383772011|12.485226209835451|6.194788324454582|-6.634347384587221|5.387874918045546|F
a1Q2X00000Xbj8SUAR|2020-01-10|SR|D|D|DISTRIBUTION|PIEMONTE|N-W|4087.0|-0.08889|171.0|90.0|1.0|-0.16153779354770337|-1.24411192|0.05|-16.5|-5.0|-11.0|-9.0|-12.0|5.0041155315100205|4.778556818164013|-2.014249092616154|-12.932833768315446|-15.235617414590045|4.666550871753497|6.40529982132249|-3.819714175823683|-12.144060652078993|M
a1Q7R00000a2tcoUAA|2021-05-18|DI|C|D|DISTRIBUTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-0.65390692|0.1|9.627017968163681|-11.718373886312207|4.047476980997656|141.87215524032084|20.21694905729219|-2.0458750875057006|7.5080943981952695|-3.3049415992528357|-10.484404439134705|-4.344782690721655|-5.34660482966391|-13.468352092526363|1.8145577653195737|-11.618182445575028|M
a1Q2X00000ZEgQzUAL|2020-06-16|SR|F|D|CONSTRUCTION|LIGURIA|N-W|||||1.0|-0.16153779354770337|-1.072255666|0.1|12.782778340006065|-10.404200916814526|-9.941668276736856|136.0280536110487|15.606228563853074|14.382125373825955|12.177256283144368|2.958340966631518|-16.235392841190052|5.421718225239987|-5.647834252658381|-8.314849225545673|-0.35128296828679306|1.4489550157209576|M
a1Q7R00000eiSFcUAM|2021-09-20|AS|F|D|DISTRIBUTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.74530262|-0.9|7.8987130731703346|1.3282975627772569|9.958209287169556|125.44624553181987|14.393816772842655|0.35674288144882804|-4.592903696939316|-3.148076284482227|-5.893134599742132|2.4063216653905903|11.180864257244727|-1.1845368539305114|15.442862784104515|1.4658147905092598|M
a1Q2X00000Xc3wKUAR|2020-03-26|RS|S|D|DISTRIBUTION|CAMPANIA|S|409.0|-0.01818|45.0|110.0|0.0|-1.1813886981927921|-0.39017791999999996|0.1|-5.826827537994537|-13.623471318348315|9.908706221126163|132.4903245958507|13.904755655807229|1.2888370687630957|2.913612374304812|6.564555240731061|-7.572836596104283|19.812238595812353|3.1273529418194936|-9.851410816372088|1.107355885421291|26.420182891883304|F
a1Q2X00000Z9RcWUAV|2020-03-17|SN|S|D|DISTRIBUTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.3623549799999999|0.15000000000000002|-10.900984418483667|0.2461135421095655|1.9029465140559996|141.11248111075298|0.621393118122068|15.617069955876104|14.604627989721108|-13.513675347242701|7.37225824916482|8.752961337221013|3.880186585938773|-10.178492970990977|3.4531861973773053|22.222473992804687|M
a1Q2X00000ZEaVKUA1|2020-05-21|SN|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.96235498|0.1|16.85578706853139|5.609662859400515|4.692086184113798|138.4062930713695|35.53112593877506|-7.98817189416532|14.588805153240626|16.224993220530063|0.6744195978410181|0.3030040350920918|-8.176075852309346|-9.323374450008181|12.974962840644944|12.755089219291389|M
a1Q7R00000a2rPdUAI|2021-03-29|SR|F|R|SERVICES|LAZIO|C|2596.0|-0.1116|344.0|215.0|1.0|-0.16153779354770337|-0.8812113509999999|0.8|26.77675047429562|24.41328623174961|3.4025363791446135|147.39810926566665|11.020679057698015|16.139131627183847|-7.799490374135993|7.145100725332741|3.4573861663470224|7.146642054897222|9.091400830864712|4.12115359321285|4.401525465476346|-11.16523242144836|F
a1Q7R00000aBBSfUAO|2021-07-28|DI|C|D|DISTRIBUTION|LAZIO|C|||||1.0|-0.16153779354770337|-0.37095380999999994|0.12000000000000001|-6.719447279191914|-6.378859341551005|-7.438633645429661|130.39408995695055|1.6754211155329237|-9.099238681768083|5.851383178261243|9.391807194815577|8.020226791095315|-17.435268353640723|13.956938410840273|-0.8537061575081057|-6.734595323328011|5.0693788868747065|F
a1Q7R00000ej41yUAA|2021-12-09|SR|F|R|METALLURGY_AND_STEEL_PRODUCTS|LOMBARDIA|N-W|10420.0|5.919|4179.0|695.0|0.0|-0.9906273324058784|-2.608459593|-1.78|1.5|-0.5|5.5|30.5|0.5|-7.371424797673774|-7.576039976036623|-8.85124333286172|-0.3176997559905465|3.9237309758512664|-23.226119253634366|-16.496910020339858|12.441781737241374|-4.923200543141618|F
a1Q7R00000eioV9UAI|2021-11-25|SR|F|R|SERVICES|LOMBARDIA|N-W|905.0|1.909|10.0|33.0|0.0|-1.0365035544513506|-1.164164461|0.02|7.6364958735516595|-7.49124614661335|5.780843124787961|126.70497719783955|21.78490540185733|-2.469108396009578|6.0747085475316505|16.299911172745144|17.871731100197536|-5.608429304933212|0.2674153455603468|8.154965707394698|-1.521110744269365|-9.76780830257309|F
a1Q2X00000ZWCPpUAP|2020-09-13|SR|F|R|DISTRIBUTION|PIEMONTE|N-W|5830.0|-0.8988|180.0|168.0|0.0|-0.7338301703835302|-2.120340232|-0.9|4.976265490253764|-8.806047453857781|-0.543098504922602|152.68330768331512|15.181626402195414|20.30600303759657|5.340971241749458|16.50433699493269|16.826941681071087|-10.61110722465019|7.715637753758743|-13.484547235215684|13.445745771317968|5.078535600570131|F
a1Q7R00000ZWMZGUA5|2020-12-03|SR|F|D|SERVICES|LOMBARDIA|N-W|||||1.0|-0.16153779354770337|-1.6403927729999999|0.12000000000000001|-3.2246810016281655|2.45020367558733|-0.8460023244455295|164.54584915319475|3.016754983450392|-0.739442229004009|16.478381020925056|3.5986141360778525|-13.434596966515693|-8.158243998432326|11.480126486743531|-8.360153723944077|7.030039251760753|-1.4338420926456525|F
a1Q2X00000ZEWJjUAP|2020-05-07|DI|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.76014578|-0.9|3.8122047746998096|2.284777887684851|10.104125139051206|133.7187291298496|17.546888403737167|-3.7760810660842745|-0.25773930200814116|-16.502578876841838|1.1040897244410985|-4.604691899392361|-2.467800391327635|12.428967721579543|-7.343090134789011|-6.318814423141895|M
a1Q7R00000ZWWvaUAH|2021-02-25|SR|F|D|DISTRIBUTION|UMBRIA|C|519.0|-0.1493|49.0|67.0|0.0|-1.4487692511765937|-0.9611588099999999|-0.9|-1.0|0.0|-1.5|6.0|3.5|-3.2240086917883906|6.543802776988221|-15.798608633120638|-7.459903056986314|6.076703145680085|-11.750842984889358|-2.6095503886352835|2.573570854391252|-20.33678977424925|F
a1Q2X00000ZEYA5UAP|2020-05-12|SN|L|P|SERVICES|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.4983341929999998|0.1|-1.7760098164248586|8.404756595944594|3.1369784143126527|142.2266658068339|0.31873687269517603|-13.249591908833294|-7.584274397566783|11.607537825680078|-1.7581429837065992|7.047137161515032|12.146361231814144|10.296647626374739|3.361995761137666|4.342153354185953|M
a1Q7R00000ZWVGMUA5|2021-04-02|SR|F|D|SERVICES|PUGLIA|S|3891.0|2.914|1876.0|639.0|0.0|-8.116008195357349|-2.220876401|-0.2|15.5|0.0|16.0|366.0|-8.5|1.4162808431339724|-12.929673785029362|4.3973566464511|-22.989246326667068|8.156633512117425|-4.53459932519017|-4.38927159369845|2.944662136793165|15.430548045847871|M
a1Q7R00000eiV1EUAU|2021-09-29|DI|C|D|DISTRIBUTION|PUGLIA|S|||||0.0|-0.16153779354770337|-1.1565560799999999|0.15000000000000002|-2.2642191874909186|2.6434456729779576|9.180523494726394|127.42345828290209|7.5265400662876525|-11.312713675899726|0.6951622378544429|-13.37464424940193|0.7848510348760394|0.9782942533319136|6.20691639952359|-23.685677220089328|-4.390234175456483|1.2540861556235228|M
a1Q7R00000ZWTEYUA5|2021-02-03|SR|F|D|SERVICES|VENETO|N-E|402.0|0.6275|90.0|51.0|0.0|-1.3520385741088388|-1.6379200109999998|-2.0|-8.36650063651781|0.2995763306864667|15.510396644738178|146.2147542620183|19.69910833509102|-1.439548934676366|-0.237067872949001|12.037387188792358|-5.9444315031805735|21.9278919737844|-0.6057721077478554|5.445830539805947|-11.551843921117571|-0.7989998136560025|M
a1Q7R00000a3FQpUAM|2021-07-20|DI|C|D|SERVICES|LAZIO|C|||||0.0|-0.16153779354770337|-0.567234663|0.1|18.78247846012108|9.690468024877758|5.940952993408395|131.82677731416805|23.389096287461676|9.597501450459445|-0.18943508352249078|-5.016303846634541|12.275746368974133|2.776477537822074|-6.377142136627226|0.5525145862574437|3.89439437249548|5.822404837330291|M
a1Q7R00000a35OKUAY|2021-06-11|SR|F|R|METALLURGY_AND_STEEL_PRODUCTS|VENETO|N-E|2143.0|-0.9742|124.0|194.0|0.0|-9.02351474362709|-1.821913503|-2.0|24.690488402643332|-4.348241954416576|-2.908024085518825|149.80608925710075|-14.65532202894459|-16.52587949675808|-12.34581502948664|5.194930684911708|-4.737052883609967|-2.38912751336571|11.336769670716619|7.871613237294398|-0.8959429921376666|1.0664772200727437|M
a1Q7R00000eiRIuUAM|2021-09-16|DI|C|D|CONSTRUCTION|TOSCANA|C|||||0.0|-0.16153779354770337|0.0009024440000000578|-0.9|10.766032286020593|-17.057182096482777|4.759686372821223|139.8933267179426|29.359024087237195|-11.704892806696485|-6.8742495013518345|-10.802166514870283|-8.160112779106857|8.315329613294129|1.6927631195696367|-5.802703383663345|-5.335988767235504|-3.6616994778900227|F
a1Q2X00000ZEXrsUAH|2020-05-21|AS|L|P|DISTRIBUTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.34530262|0.1|-9.85990332207927|9.61440690796264|13.858232125021058|142.66581887449857|17.941857486737515|-4.5405814819134|18.09537106031438|13.891016243480818|10.554392514256406|11.245834139269974|4.639829623776452|-0.055879847289860396|-4.329607630183562|6.443912041208208|F
a1Q2X00000ZBSi1UAH|2020-04-25|SR|D|R|CONSTRUCTION|LOMBARDIA|N-W|371.0|-5.667|0.0|6.0|1.0|-0.5080222697670577|-0.6219113660000001|-1.0|-14.375733928160813|0.5302452896126644|-13.8348759176918|154.05178642084852|6.251858677890883|-12.759997568444724|-2.176251143085286|2.1922576785885344|-9.794706241631754|-0.4956288635856664|-0.8426080492128001|0.7055341449213679|17.684626751756053|10.306300870755893|F
a1Q7R00000a2qDCUAY|2021-03-29|SR|F|D|METALLURGY_AND_STEEL_PRODUCTS|VENETO|N-E|326.0|1.405|194.0|42.0|0.0|-7.9544678994450235|-1.8981418149999998|0.12000000000000001|19.80228123999279|-11.171985628329727|4.975798367514954|156.759279337977|3.831541865530216|9.328240739883817|5.134677287260266|-15.315828256257229|-18.41568124658638|-1.3142841723050949|-17.317631385673224|14.881800154685038|-3.607276111640993|6.965034637089849|M
a1Q7R00000a3213UAA|2021-06-09|DI|C|D|SERVICES|SARDEGNA|I|||||0.0|-0.16153779354770337|-1.476608621|0.1|-15.616944958808762|-15.398779903568753|4.648455460792338|141.32959169933105|19.45854764245473|-2.0843339190098265|-6.726831098466133|4.627915324583392|13.523574571454967|2.398129191207119|5.584512898724033|-8.893736197404714|-0.615917473501043|10.196932698675075|M
a1Q2X00000XbYddUAF|2019-12-17|SR|D|D|FOOD_AND_BEVERAGES|LOMBARDIA|N-W|||||1.0|-0.16153779354770337|-1.1326780029999999|0.4|27.447065916170097|-7.686352787393575|12.679836423775198|144.0159565481607|19.015942853798578|17.09987137497731|11.015658500212103|-0.8136148448343022|-11.274736784220005|21.83192109174722|-1.7285825953278309|-5.642992654082671|19.05798190163787|-0.4880035316574427|M
a1Q7R00000a30c7UAA|2021-05-24|DI|C|D|MECHANICS|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-0.684602393|0.15000000000000002|13.45791884376688|18.064305311278765|12.773675072743085|146.98847430674562|6.009909169822536|2.1904857395791826|8.59052079710196|10.189096891782158|9.601388231993516|13.007822546969894|8.819911060936784|0.3013381886165816|13.472284589036514|13.825885113963771|F
a1Q7R00000einlaUAA|2021-12-02|SR|F|R|SERVICES|VENETO|N-E|1177.0|-0.1306|338.0|291.0|0.0|-1.4949187091063898|-1.6379200109999998|0.15000000000000002|-2.7496804466846543|-3.9007047774549797|5.666536628347846|139.4573740571875|-4.864288469509573|-1.0454543879734275|-5.533364154934886|-5.635629830942875|3.7138470285721445|5.815396590873342|6.667060658092378|9.254420254457095|-24.415271253662223|6.924212495504697|M
a1Q7R00000a2rH0UAI|2021-03-31|DI|C|D|ELECTRONICS_AND_ELECTRICAL_ENGINEERING|ABRUZZO|S|||||0.0|-0.16153779354770337|-1.453251315|-0.9|11.586524032790813|7.577302140849207|-9.310876809164206|143.2083065769231|15.81025243065328|10.370151844195803|8.247407761160515|-11.291500873754984|-18.385440704572396|-10.834797831206034|5.812660682869055|2.8390846742201576|-2.185715202041058|20.140379340153515|M
a1Q7R00000eirSrUAI|2021-11-17|DI|C|D|DISTRIBUTION|LAZIO|C|||||0.0|-0.16153779354770337|-0.37095380999999994|0.1|-4.709325963577727|2.3570548364415345|-0.0034501301579883403|144.48801541370824|-0.2530280478296607|23.488074402919207|-0.04056686113817304|0.8361204140790549|-8.359676136969462|-10.510509748935132|0.0060163793620682405|-2.8256663823521366|-1.3910858899191605|-9.596810157516158|M
a1Q2X00000Xc2PRUAZ|2020-02-06|SR|D|D|SERVICES|CAMPANIA|S|454.0|6.023|33.0|44.0|0.0|-1.3169143651838355|-2.220876401|-0.8|-44.0|0.0|-45.0|-62.5|-34.5|-6.532184861700861|-7.171193464977331|-2.7441399484143747|-14.475006391642177|6.60229614084938|9.9260299543784|-14.169981595308327|2.0426047193411003|-20.40321633282483|F
a1Q7R00000a2tHWUAY|2021-04-15|SR|F|R|SERVICES|LAZIO|C|670.0|4.591|27.0|44.0|0.0|-1.0191581267170646|-1.2812113509999998|-1.95|35.0|2.5|26.5|241.0|-6.5|0.3061859275861858|-8.796575583169336|10.92219487852948|0.8105763459336933|-6.831789512823327|-6.804510434769021|-10.947650771628798|5.383418768268336|1.5429322324328687|F
a1Q7R00000ZWHEXUA5|2020-10-23|SR|F|D|FASHION|LOMBARDIA|N-W|1159.0|-1.0|852.0|55.0|0.0|-1.3483497235082387|-2.312504478|-0.6000000000000001|-40.5|0.0|-54.5|346.5|-2.0|6.053615383925954|-6.258428549791936|1.9181432174964936|-0.7477292962028922|3.5951670781035228|-3.898934928919324|-6.071885659220856|0.8129060274591038|9.631983258719314|F
a1Q7R00000eiQusUAE|2021-09-16|SR|F|R|SERVICES|PIEMONTE|N-W|454.0|0.8308|66.0|65.0|0.0|-8.684104660141847|-2.0403927729999998|0.2|18.675902444414678|-3.5569486982896343|-5.737835665029852|139.67224415757747|8.133581180362821|4.819317549361953|5.646309617184762|5.908239633577523|2.720079216221611|-4.150993279054134|8.954781227087574|-17.238960314818396|-6.7518664954711625|-6.048672150004049|F
a1Q2X00000ZWD4nUAH|2020-10-02|SR|F|D|DISTRIBUTION|CAMPANIA|S|1410.0|0.7199|150.0|282.0|0.0|-0.9826617737607874|-1.916750532|-1.2|17.18904199666944|17.483620438178043|17.013143359543925|143.75716638927275|4.923829414204792|4.943725726495462|7.968366923070558|1.7706143217018246|-8.128789846126464|-1.0546784817095074|-1.5020650505482316|-3.3113045021237504|12.796614077890444|-7.287511193682284|F
a1Q7R00000eiMuZUAU|2021-08-24|DI|C|D|DISTRIBUTION|TOSCANA|C|||||0.0|-0.16153779354770337|-1.47719267|-0.9|6.988406938994194|11.215248082041809|-1.20029238741464|138.8367341778548|-3.0023560136741985|10.562580470075387|-5.84386080085079|-7.861262795357356|17.615803732411734|5.845433181046457|18.90623159161435|-18.218749282228565|-13.221860338872569|-1.8409775445018304|M
a1Q7R00000aBCkLUAW|2021-08-06|SR|F|D|DISTRIBUTION|VENETO|N-E|397.0|-0.6667|54.0|48.0|0.0|-1.010460993134842|-1.7178674699999998|-3.0|18.822998096466154|7.855029381710066|11.003568683192952|139.8738989136259|9.157845028757231|29.849380742188384|5.6361289367972995|13.299843803758053|8.664196396518749|-7.265430106883119|6.242437106977211|-7.819115738124096|-6.460303270159986|3.8125026829316897|F
a1Q7R00000eiagcUAA|2021-11-19|DI|C|R|CONSTRUCTION|UMBRIA|C|||||0.0|-0.16153779354770337|0.0009024440000000578|-1.15|10.457462250336516|-7.267182806234864|13.450630551116314|128.69340373839688|15.31110942915483|4.85428743399902|18.77897245222598|-1.974822595686068|-11.082969151564058|-8.05332802342138|12.68821944882527|-3.8598657629192443|-12.18527781518126|-3.6695290676807546|F
a1Q7R00000a3HgaUAE|2021-07-14|DI|C|D|SERVICES|LAZIO|C|||||1.0|-0.16153779354770337|-0.09100635099999987|0.12000000000000001|-1.9013140464226455|-19.71810092128998|13.82559821242147|136.21705252879977|4.027549995293379|4.564129619618131|5.398942527297385|-7.955126722212634|0.21705730024341285|-14.674981176129817|7.34432090548895|-23.680330975813316|-10.945010959487334|7.065752795909935|M
a1Q7R00000eirRFUAY|2021-11-17|SN|F|R|TRANSPORTATION_SERVICES|BASILICATA|S|||||0.0|-0.16153779354770337|-1.462811313|-1.6|15.47010824123183|-4.419167067092746|1.3577566789093192|146.34294509388684|11.453494706427842|4.088879296040482|-9.500356012749835|9.181732736483205|-0.20943749999999994|-0.20943749999999994|0.0|0.0|0.5993125000000001|0.0|F
a1Q7R00000ZWEN1UAP|2020-09-28|SR|F|R|METALLURGY_AND_STEEL_PRODUCTS|EMILIA-ROMAGNA|N-E|444.0|-0.75|69.0|12.0|0.0|-1.3006035726825458|-1.8981418149999998|-3.0|18.37087099487853|1.0355984840295402|18.81637242249419|148.82271591879348|9.489052209251906|7.1428759641758965|-3.5317647830720564|-0.5395869966003901|1.3397784172010163|9.132596382663937|-10.522831364406919|-15.093919842022101|-5.447361857631872|-5.535979798980452|M
a1Q7R00000ZWVPEUA5|2021-02-16|DI|C|D|SERVICES|CALABRIA|S|||||1.0|-0.16153779354770337|-0.37036976099999996|0.2|-6.907441239134868|4.225761006961111|15.501690247525673|141.11285030541777|4.518337751000873|5.354152337997323|1.739278834210849|-3.895725590078804|2.0595285326926525|2.6738779916947575|-18.31086431558064|-6.3989736658094545|-3.9928444478502763|-1.386325040848779|F
a1Q7R00000a3AyXUAU|2021-06-23|DI|C|D|CONSTRUCTION|BASILICATA|S|||||0.0|-0.16153779354770337|-0.07846096599999997|0.1|21.087280962235408|5.625599942044724|-3.3313729820856857|142.00860740286876|34.021405754106375|0.3488139234896452|5.928489978325901|12.380143828275598|-9.827515548741784|12.073289771491309|-8.382113607264221|10.73103961536393|-11.712760495221602|2.0310936658948537|F
a1Q7R00000a2p28UAA|2021-03-19|SR|F|D|DISTRIBUTION|PIEMONTE|N-W|4087.0|-0.08889|171.0|90.0|1.0|-0.16153779354770337|-1.24411192|0.8|12.5|-2.0|12.5|-11.5|0.5|4.604799206363195|-5.865195345228602|5.185501192187885|-2.778021674009462|3.25996569986272|13.8555245069985|-9.544618706006297|17.350558417770976|10.916649480265642|M
a1Q2X00000XcPM8UAN|2020-02-27|SR|D|D|TRANSPORTATION_SERVICES|LOMBARDIA|N-W|8841.0|10.24|451.0|255.0|1.0|-1.0215943756921266|-2.454396813|-1.6|11.0|0.0|11.0|167.5|227.5|-10.01725920093116|-1.5880105371757913|-3.921490794708226|-2.902800841675805|-21.157958793621923|-4.908304217791455|16.997062753083384|-0.39939619861478254|-2.435442432708244|F
a1Q7R00000a2q4AUAQ|2021-03-26|SN|F|D|SERVICES|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.882407521|0.1|-0.34280835487830963|-18.266944754966133|14.961780853454092|149.6076656109803|3.31932389623252|4.092542159262751|-4.895728395015473|-15.888056254735584|5.471383940246077|1.5609376449022727|6.112427600887291|18.722908242280003|-12.116524278651754|-10.748394581691828|F
a1Q2X00000ZEWCxUAP|2020-05-12|DI|L|P|DISTRIBUTION|SICILIA|I|||||0.0|-0.16153779354770337|-0.926545532|0.1|15.201173231824992|-0.8707280970847835|4.1079854471376755|144.60739623434958|18.823655150321596|5.499558261518468|-5.739276610755467|1.5055889589718767|-13.798321218280403|-2.847078301059665|0.10263273488935198|-15.889721679859932|-0.3741493690865184|-6.361151095408805|M
a1Q2X00000ZEXgZUAX|2020-05-10|SR|F|D|FOOD_AND_BEVERAGES|TOSCANA|C|953.0|5.933|12.0|30.0|0.0|-1.5549623531385297|-1.955963753|0.3|3.5|-0.5|4.5|38.0|-0.5|4.1976155325431|18.481352511179804|-6.819855889303734|-2.595152771948625|0.9318976670798578|-7.028285494529996|-7.10807923642493|-6.743921555792801|-13.783365280025315|M
a1Q7R00000ZWV5OUAX|2021-02-14|SU|F|R|FASHION|VENETO|N-E|539.0|0.8095|40.0|147.0|0.0|-1.0530072236518078|-1.781852948|-2.6|14.55424966015715|3.1298524068530913|11.283376021276407|142.65864487975088|16.494584531940685|16.3385804401776|-1.3242111503675067|-10.264557474835232|-25.63529997290662|0.9657285449125622|0.6439350062881773|10.371557706749588|16.348830259185554|-1.7998493881536246|F
a1Q7R00000eivLaUAI|2022-01-13|DI|C|D|DISTRIBUTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.130135232|-0.9|6.030080204985787|-16.160237074536788|12.100996755124335|144.9990040515698|19.341938487734485|8.054059160357129|-16.339621518282357|8.012933619294415|-14.94491646532001|-4.2554350839755495|16.571316838673166|-7.0138371675717925|7.390837872868722|3.0329507417390293|M
a1Q7R00000aBCKIUA4|2021-08-05|SR|F|D|SERVICES|TOSCANA|C|909.0|1.293|169.0|92.0|0.0|-7.398314670469734|-1.357439663|-2.0|19.0|-3.5|20.5|5.0|8.5|-16.16423612342395|0.9844049980854005|14.652728243050946|-6.188934096917237|-6.853937668451513|8.192232213903596|10.15359418161183|-7.4094666197337276|-12.103457741480662|F
a1Q7R00000ZWH1JUAX|2020-10-23|SR|F|D|METALLURGY_AND_STEEL_PRODUCTS|EMILIA-ROMAGNA|N-E|1396.0|1.765|28.0|51.0|0.0|-1.3469023911173308|-1.4219135029999999|-1.6|-5.5|-1.0|-7.5|-150.0|4.5|-20.41434043759927|-8.252304772464734|18.70539807573978|5.803457433669913|19.355429120223203|-3.1069698865878537|-13.194817458159406|0.7029519173483997|7.613621702476482|M
a1Q7R00000eibFDUAY|2021-10-20|DI|C|D|DISTRIBUTION|SARDEGNA|I|||||0.0|-0.16153779354770337|-0.2503172199999999|-0.9|22.49971167725137|11.916788161991152|-3.3121159061983967|166.51833475315286|10.292083841214417|6.013704910069075|1.620292193123936|-14.37721911356656|-2.7610377182757566|-6.288834554278768|-11.8184224360598|-14.381935386787116|-4.728353913013748|2.9186581976329378|F
a1Q2X00000Z8rSRUAZ|2020-03-19|SR|D|R|SERVICES|LOMBARDIA|N-W|347.0|21.44|251.0|16.0|0.0|-0.5703270769798848|-2.270403321|-1.5|13.078741005458703|-8.40606872503205|31.373385779571294|158.32396257708442|16.408012459099247|7.916504349620763|-4.099059750293974|-6.175191322084099|6.031276772452432|-0.09102595615848277|8.301589426526625|-2.1982024703305267|-3.184246714693173|-8.251053218523019|F
a1Q7R00000a2z49UAA|2021-05-20|SR|F|R|DISTRIBUTION|LAZIO|C|4120.0|-1.608|441.0|283.0|0.0|-2.180926327038009|-0.9611588099999999|-0.9|16.090741874246884|7.230570554018005|6.420368618374687|134.39036610956813|-6.71175818853691|-0.8560083058441866|-16.5506293405746|3.856611479403704|3.357673387017234|8.395377760300889|5.44639791406946|-6.398986866506043|-0.6091557291254451|7.4685347579038055|F
a1Q7R00000a2rbPUAQ|2021-04-01|DI|C|D|CONSTRUCTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-0.28205066599999995|-0.9|1.1753543057742677|-2.6181358881541947|10.142493641805684|145.5104699878323|-4.500323258280277|12.730648427654511|-6.904585705909516|-13.35597652217569|-19.27898283744233|1.0468008217940818|-0.6949634453870138|8.157280992137196|-4.160117240220335|11.411452512198185|F
a1Q7R00000a34rvUAA|2021-06-02|SR|F|r|SERVICES|PUGLIA|S|176.0|0.09434|90.0|53.0|0.0|-1.416904883814555|-0.760574761|-3.0|-1.8527186896915486|1.7834226830483049|24.38961150941555|152.4390901249546|30.20374007426968|10.382539985798715|2.6621460442145373|-0.0010657671125314976|10.364820116785323|-0.5601982244006313|21.7571269934079|-14.590823071502598|-4.360994081991921|6.9387180850918115|M
a1Q7R00000eisnRUAQ|2021-11-25|SR|F|R|FOOD_AND_BEVERAGES|LOMBARDIA|N-W|5597.0|-0.2813|78.0|96.0|0.0|-4.534083382572465|-1.532678003|0.30000000000000004|-7.0|-0.5|-10.5|70.5|1.0|-4.126553034923247|-20.48579048858238|14.232982302325844|-9.015838585115096|1.7817458814171439|2.593145569430346|11.64688007059218|-3.977363473094728|3.6749780779533694|F
a1Q2X00000ZW9ZaUAL|2020-08-20|SR|F|D|METALLURGY_AND_STEEL_PRODUCTS|EMILIA-ROMAGNA|N-E|945.0|-0.07333|68.0|150.0|0.0|-0.7245185327562726|-1.4219135029999999|0.1|7.0|-0.5|9.0|819.0|-18.5|13.924759407879657|12.005710638526319|4.8601133122147795|8.933372536358233|3.5369222679681522|-9.826470514847307|16.44238579736064|-0.7857428013222972|-4.240991443229917|M
